listing_id,property_type,number_of_bedrooms,guest_capacity,location_score,review_score,amenities_count,host_response_time,season,minimum_stay_nights,years_as_host,cleaning_fee,cancellation_policy,nightly_rate
100700,Luxury Home,5,6,55.39,4.05,10,same day,shoulder,3,1.4,45.02,moderate,123.72
102689,Standard Apartment,2,2,74.13,2.98,9,same day,shoulder,1,2.6,20.78,moderate,101.86
101319,Standard Apartment,1,2,83.74,4.8,9,same day,peak,2,0.9,31.81,moderate,158.41
101616,Luxury Home,3,3,97.33,5.0,15,same day,shoulder,3,3.3,48.89,strict,132.52
101835,Standard Apartment,2,4,73.47,4.26,7,>24 hours,shoulder,3,3.3,36.24,strict,125.14
100243,Standard Apartment,2,3,68.51,4.02,12,>24 hours,peak,2,2.3,35.55,strict,328.6
102721,Tiny Studio,1,2,83.09,3.61,11,within an hour,peak,1,7.7,11.83,moderate,245.11
103550,Luxury Home,3,4,75.33,3.45,10,within an hour,peak,4,7.2,54.85,moderate,396.9
103708,Standard Apartment,1,2,64.55,3.3,6,same day,peak,2,0.1,21.8,flexible,225.57
101163,Standard Apartment,1,1,72.71,3.93,7,within an hour,peak,2,1.0,34.93,moderate,251.29
103474,Luxury Home,4,4,46.1,2.71,4,within an hour,shoulder,2,1.4,49.8,flexible,322.89
100171,Standard Apartment,2,2,68.55,4.13,9,within an hour,peak,3,0.2,49.5,flexible,104.98
103977,Standard Apartment,2,4,70.83,4.14,5,within an hour,peak,2,2.2,22.56,flexible,134.76
102373,Tiny Studio,1,1,70.4,3.07,4,same day,peak,1,0.1,18.83,flexible,86.8
100746,Luxury Home,5,6,86.75,4.23,18,within an hour,shoulder,5,3.4,51.74,flexible,242.62
100518,Standard Apartment,2,4,55.85,3.51,7,within an hour,off-peak,2,0.0,6.44,flexible,42.04
102499,Standard Apartment,1,3,66.96,3.58,5,same day,shoulder,3,0.1,14.19,moderate,161.66
100253,Tiny Studio,1,2,100.96,4.61,11,same day,shoulder,1,5.4,15.38,flexible,137.51
101428,Standard Apartment,2,3,58.11,3.81,9,same day,shoulder,3,0.9,16.33,moderate,131.65
101467,Tiny Studio,1,2,61.06,3.62,4,within an hour,peak,1,0.3,17.61,flexible,102.96
103240,Tiny Studio,1,2,67.53,3.62,3,within an hour,peak,1,1.5,15.57,strict,179.89
103940,Luxury Home,5,5,86.26,4.24,15,within an hour,peak,4,0.2,44.37,flexible,371.04
103131,Tiny Studio,1,3,63.82,4.78,7,within an hour,peak,1,4.2,14.24,flexible,124.3
103427,Tiny Studio,1,2,60.92,2.88,5,within an hour,peak,1,2.0,11.01,moderate,167.82
102447,Luxury Home,3,3,62.32,4.41,6,same day,shoulder,4,2.4,76.42,moderate,200.77
102876,Standard Apartment,1,2,62.0,3.0,3,>24 hours,peak,2,4.2,19.22,flexible,190.05
102141,Standard Apartment,2,2,64.18,4.16,8,same day,off-peak,3,4.6,40.13,flexible,163.95
100245,Luxury Home,3,4,73.01,4.65,10,same day,off-peak,5,0.4,65.54,moderate,112.23
100749,Luxury Home,4,5,69.28,3.46,11,same day,off-peak,2,1.0,60.58,flexible,249.47
101784,Luxury Home,4,5,49.53,3.64,10,same day,peak,5,0.6,58.52,flexible,93.88
101069,Luxury Home,4,4,68.31,3.8,13,>24 hours,off-peak,5,0.2,54.25,moderate,305.98
103319,Standard Apartment,1,2,63.86,4.66,9,same day,off-peak,2,2.3,16.69,strict,148.71
101393,Luxury Home,4,4,85.53,3.62,15,within an hour,off-peak,3,0.9,99.44,flexible,300.93
100178,Tiny Studio,1,1,80.75,3.69,5,within an hour,shoulder,1,0.5,14.08,moderate,157.0
100790,Standard Apartment,1,3,97.16,4.4,6,same day,off-peak,2,2.1,22.04,strict,168.01
103974,Luxury Home,5,5,79.29,4.5,10,within an hour,peak,4,3.0,50.16,flexible,333.16
103407,Standard Apartment,1,1,80.89,4.45,10,>24 hours,peak,2,4.4,34.19,flexible,205.85
100748,Standard Apartment,1,1,65.3,4.4,7,same day,peak,2,0.1,36.73,moderate,236.17
100210,Tiny Studio,1,1,71.72,3.7,9,same day,off-peak,1,2.2,18.17,flexible,45.98
100602,Luxury Home,5,5,85.46,4.14,18,within an hour,peak,3,0.9,65.47,strict,203.33
102326,Luxury Home,5,7,74.85,5.0,11,within an hour,peak,5,14.3,63.68,moderate,418.64
101402,Tiny Studio,1,2,80.17,4.42,6,within an hour,off-peak,1,0.5,11.97,flexible,110.53
101883,Tiny Studio,1,3,58.71,3.37,3,same day,peak,1,1.7,22.8,moderate,207.81
103086,Standard Apartment,1,3,52.47,2.79,4,within an hour,off-peak,1,10.5,23.73,flexible,88.31
103660,Standard Apartment,1,2,64.4,4.7,12,>24 hours,off-peak,3,0.7,48.78,strict,95.53
101461,Luxury Home,3,3,72.52,4.68,10,same day,peak,5,4.9,59.65,flexible,284.28
100170,Standard Apartment,1,2,65.54,3.71,5,same day,peak,1,0.8,37.42,moderate,94.16
102762,Luxury Home,3,3,78.93,3.71,9,>24 hours,shoulder,5,0.2,78.14,flexible,316.82
102342,Luxury Home,4,5,73.43,4.35,14,>24 hours,off-peak,5,0.1,56.78,flexible,296.06
100554,Tiny Studio,1,3,77.55,4.1,7,within an hour,off-peak,1,8.9,12.83,strict,76.45
101886,Luxury Home,3,3,63.17,4.04,8,same day,peak,5,0.7,67.1,flexible,266.91
101331,Standard Apartment,2,4,66.78,3.4,6,within an hour,peak,1,1.0,29.04,flexible,129.22
103603,Tiny Studio,1,1,53.97,3.47,3,within an hour,peak,1,10.2,13.87,moderate,289.78
100944,Luxury Home,5,6,61.5,3.79,9,within an hour,off-peak,3,3.2,45.51,flexible,302.16
100218,Tiny Studio,1,2,66.05,4.01,5,same day,peak,1,2.0,11.0,moderate,66.91
103399,Tiny Studio,1,2,62.79,4.29,3,within an hour,peak,1,1.7,17.19,strict,121.52
103867,Standard Apartment,2,3,58.97,3.78,8,same day,off-peak,1,0.1,18.37,moderate,42.56
101030,Luxury Home,5,6,75.12,4.84,11,same day,shoulder,5,5.5,54.24,flexible,261.78
103737,Standard Apartment,1,3,62.4,3.34,3,same day,peak,3,4.3,41.65,flexible,112.45
100499,Standard Apartment,1,3,46.8,3.85,3,within an hour,off-peak,1,0.3,46.89,moderate,128.62
100884,Standard Apartment,1,1,89.95,4.14,10,same day,shoulder,1,1.3,25.93,flexible,124.38
101622,Luxury Home,5,7,82.58,4.13,15,same day,shoulder,2,6.5,67.37,strict,256.19
102498,Tiny Studio,1,1,65.65,4.08,6,within an hour,shoulder,1,0.8,15.67,flexible,112.66
101422,Luxury Home,4,4,72.01,4.59,9,>24 hours,shoulder,2,2.8,86.7,flexible,241.64
102827,Standard Apartment,2,4,60.98,3.45,4,within an hour,shoulder,3,2.0,38.68,strict,64.86
102175,Luxury Home,4,6,90.17,4.7,13,same day,off-peak,2,5.1,80.78,flexible,158.8
103651,Standard Apartment,1,1,88.99,4.41,11,same day,shoulder,2,0.1,36.37,flexible,100.18
102932,Tiny Studio,1,3,54.91,2.9,7,within an hour,shoulder,1,5.1,11.19,flexible,112.49
103017,Luxury Home,5,7,83.21,4.29,13,within an hour,shoulder,5,0.4,76.86,moderate,188.48
102372,Luxury Home,4,6,61.9,3.43,10,same day,shoulder,5,0.0,70.91,flexible,187.34
100133,Standard Apartment,2,3,53.6,4.23,4,within an hour,peak,3,2.7,21.24,strict,135.0
103850,Standard Apartment,2,3,53.93,4.52,7,within an hour,peak,2,0.9,34.87,flexible,203.85
103347,Standard Apartment,2,2,79.81,3.62,10,same day,shoulder,1,3.7,37.7,flexible,101.0
103826,Standard Apartment,2,4,67.54,3.37,7,same day,shoulder,1,1.9,17.92,flexible,136.7
101751,Luxury Home,4,4,66.18,3.62,9,same day,shoulder,5,2.8,73.79,flexible,220.78
103829,Tiny Studio,1,3,76.18,4.24,5,same day,off-peak,1,3.5,22.46,flexible,262.61
102887,Tiny Studio,1,2,71.85,4.24,9,within an hour,peak,1,7.8,20.34,flexible,142.28
100196,Standard Apartment,2,4,71.15,5.0,9,same day,shoulder,3,5.2,17.07,strict,85.5
101194,Tiny Studio,1,3,61.37,3.53,6,same day,shoulder,1,2.1,12.57,strict,30.0
102347,Standard Apartment,1,3,60.92,3.83,6,within an hour,peak,1,1.7,35.74,strict,127.87
100027,Standard Apartment,1,2,50.96,4.58,3,>24 hours,peak,3,3.2,50.01,strict,293.09
102596,Luxury Home,4,5,84.58,4.44,15,same day,peak,5,4.0,59.24,flexible,154.52
102283,Standard Apartment,2,3,48.59,2.82,3,within an hour,peak,1,0.6,48.25,flexible,108.25
102375,Standard Apartment,2,2,72.74,4.52,13,same day,peak,2,0.1,16.23,moderate,472.47
100786,Luxury Home,4,6,86.4,4.77,15,same day,shoulder,2,1.8,73.14,moderate,141.9
102564,Standard Apartment,2,3,67.18,3.74,8,within an hour,shoulder,2,0.3,34.92,flexible,155.4
101910,Standard Apartment,2,2,52.47,3.62,3,same day,shoulder,3,1.0,35.38,strict,122.32
103723,Standard Apartment,1,2,67.73,4.24,7,same day,off-peak,2,2.6,24.94,flexible,63.09
103192,Standard Apartment,1,3,63.45,3.75,8,same day,shoulder,3,0.5,35.87,strict,163.15
100011,Tiny Studio,1,1,50.94,4.47,3,within an hour,peak,1,0.1,20.73,flexible,46.71
102668,Luxury Home,5,6,71.17,3.45,10,within an hour,peak,3,2.4,66.72,flexible,471.31
101627,Standard Apartment,1,2,84.98,4.68,7,within an hour,peak,1,1.9,33.49,flexible,117.59
102491,Standard Apartment,2,2,72.32,3.9,10,same day,off-peak,2,1.1,48.52,flexible,61.86
103274,Standard Apartment,2,2,57.16,2.88,5,same day,off-peak,1,1.9,21.21,strict,187.78
103754,Standard Apartment,1,1,60.52,3.7,7,within an hour,peak,1,3.5,35.98,strict,130.33
101517,Luxury Home,5,5,69.09,4.87,8,within an hour,shoulder,5,0.3,64.95,flexible,383.8
103478,Tiny Studio,1,1,73.35,3.91,4,within an hour,off-peak,1,0.9,17.21,strict,178.54
101975,Standard Apartment,1,2,76.19,3.4,7,same day,off-peak,3,4.8,45.2,flexible,42.19
100197,Tiny Studio,1,1,60.46,3.95,6,same day,shoulder,1,3.3,17.9,moderate,30.0
103711,Standard Apartment,2,2,84.05,3.74,10,within an hour,peak,2,0.9,10.57,flexible,217.49
101729,Standard Apartment,1,3,87.4,5.0,10,within an hour,peak,1,1.5,34.82,flexible,145.24
101057,Tiny Studio,1,2,82.18,4.13,8,within an hour,off-peak,1,0.4,22.75,flexible,105.42
100338,Standard Apartment,2,4,74.94,3.1,8,within an hour,off-peak,1,0.9,19.11,flexible,241.22
100090,Standard Apartment,1,2,68.2,4.2,8,same day,shoulder,2,5.5,21.35,flexible,47.43
100774,Standard Apartment,1,2,60.87,4.0,4,within an hour,peak,3,1.7,48.18,flexible,128.9
103393,Tiny Studio,1,2,78.42,4.2,7,within an hour,off-peak,1,3.1,23.97,flexible,101.51
102623,Standard Apartment,1,1,67.11,3.29,6,same day,off-peak,2,0.5,14.77,moderate,99.13
102899,Standard Apartment,2,4,73.12,4.91,11,>24 hours,peak,1,0.6,30.27,flexible,130.1
102013,Luxury Home,5,6,77.02,3.79,11,>24 hours,peak,3,8.5,77.8,flexible,559.21
100458,Tiny Studio,1,2,70.68,4.3,5,>24 hours,shoulder,1,5.5,13.49,moderate,30.0
103808,Luxury Home,4,5,51.51,3.36,7,same day,peak,2,4.7,49.43,flexible,139.49
103591,Standard Apartment,2,4,80.45,4.44,9,same day,peak,3,1.2,33.03,flexible,204.65
101780,Standard Apartment,2,3,64.26,4.01,4,same day,peak,1,2.5,19.96,moderate,127.67
100720,Standard Apartment,1,3,77.98,4.16,6,same day,off-peak,2,2.0,25.75,strict,161.2
103588,Standard Apartment,2,4,76.77,3.43,5,>24 hours,off-peak,2,9.4,11.9,flexible,220.85
103917,Luxury Home,3,3,83.77,4.63,11,within an hour,peak,4,0.8,53.42,moderate,158.89
101245,Standard Apartment,1,2,52.34,4.44,3,within an hour,off-peak,2,8.8,56.99,strict,58.58
102180,Standard Apartment,1,2,85.49,4.0,13,within an hour,shoulder,3,3.7,26.94,strict,84.69
101004,Tiny Studio,1,3,63.4,3.06,3,same day,peak,1,1.6,17.46,strict,176.6
103031,Luxury Home,5,7,73.31,5.0,14,same day,off-peak,2,0.9,42.18,strict,163.0
103218,Tiny Studio,1,1,81.39,3.64,4,same day,shoulder,1,4.2,12.47,strict,198.52
102438,Standard Apartment,1,2,57.26,3.48,3,within an hour,off-peak,1,5.2,34.19,flexible,54.38
102208,Tiny Studio,1,3,72.47,4.82,7,within an hour,shoulder,1,1.3,18.76,moderate,92.01
100060,Standard Apartment,1,2,81.72,5.0,10,>24 hours,shoulder,2,0.6,45.17,moderate,179.68
100433,Standard Apartment,1,2,57.59,2.12,3,within an hour,peak,3,2.0,23.44,flexible,133.17
103615,Tiny Studio,1,2,73.5,4.53,5,within an hour,peak,1,1.9,16.66,flexible,188.03
101995,Tiny Studio,1,3,35.64,3.15,3,same day,shoulder,1,3.9,18.13,moderate,75.1
102470,Standard Apartment,2,3,72.25,3.64,6,within an hour,off-peak,1,10.9,29.88,moderate,99.84
101944,Luxury Home,5,7,87.43,5.0,13,within an hour,shoulder,5,2.3,37.95,strict,507.04
102522,Standard Apartment,2,2,67.46,3.65,9,within an hour,peak,2,3.9,38.01,flexible,159.05
100417,Standard Apartment,2,2,50.23,3.39,3,within an hour,peak,2,1.3,42.8,strict,78.03
102467,Luxury Home,4,6,69.31,3.78,11,same day,off-peak,2,2.7,58.17,flexible,427.46
101173,Luxury Home,5,6,90.77,4.45,19,within an hour,peak,2,0.4,66.46,flexible,209.58
101896,Tiny Studio,1,1,46.85,3.62,3,within an hour,peak,1,5.1,13.04,flexible,64.36
102653,Luxury Home,3,3,62.83,4.35,3,within an hour,off-peak,4,1.3,45.23,strict,113.08
103083,Standard Apartment,2,4,76.44,4.66,11,same day,off-peak,3,0.3,22.53,flexible,178.97
101875,Luxury Home,3,5,83.71,4.55,12,within an hour,off-peak,2,14.0,60.01,flexible,720.89
103543,Standard Apartment,1,3,75.03,4.24,6,within an hour,peak,3,7.0,35.34,strict,108.95
101148,Luxury Home,4,6,53.98,4.02,11,within an hour,peak,4,0.7,48.73,flexible,678.85
100835,Luxury Home,3,5,88.49,4.92,13,within an hour,off-peak,2,1.4,53.03,flexible,539.23
100546,Standard Apartment,2,4,86.39,4.14,12,within an hour,off-peak,3,8.3,26.99,flexible,123.07
103011,Tiny Studio,1,3,74.93,4.42,6,same day,off-peak,1,4.8,25.03,strict,85.76
100398,Luxury Home,4,5,65.33,2.7,8,>24 hours,shoulder,5,7.1,74.45,strict,181.98
102423,Standard Apartment,2,3,70.39,4.75,10,>24 hours,off-peak,2,2.5,33.48,flexible,154.07
103352,Standard Apartment,2,3,60.86,4.72,7,same day,peak,2,0.8,25.77,flexible,386.32
101041,Tiny Studio,1,2,69.63,4.54,7,within an hour,peak,1,0.8,15.95,strict,139.64
103865,Standard Apartment,1,1,80.29,5.0,11,same day,peak,3,2.2,32.69,flexible,135.7
100280,Standard Apartment,1,2,76.48,4.23,11,within an hour,off-peak,1,7.7,23.65,flexible,98.3
100255,Standard Apartment,1,1,59.79,3.3,3,same day,peak,2,3.0,15.46,flexible,178.87
100235,Tiny Studio,1,1,85.3,3.79,8,within an hour,peak,1,0.1,18.57,strict,106.09
102277,Luxury Home,3,3,61.29,4.6,13,same day,off-peak,4,2.5,40.33,moderate,165.99
102654,Standard Apartment,2,4,82.0,3.83,13,>24 hours,peak,2,2.8,28.15,flexible,120.96
100288,Tiny Studio,1,1,84.21,4.25,8,within an hour,peak,1,2.6,6.32,moderate,93.97
100457,Standard Apartment,2,2,53.28,3.78,6,within an hour,off-peak,1,3.5,35.48,strict,137.9
102745,Standard Apartment,1,1,74.4,3.97,7,same day,off-peak,1,1.0,16.9,strict,55.12
103719,Standard Apartment,2,4,54.16,3.97,7,within an hour,shoulder,1,0.5,21.74,moderate,100.65
101423,Standard Apartment,2,3,46.44,2.63,5,>24 hours,off-peak,2,4.2,44.76,strict,106.29
101403,Standard Apartment,1,2,84.11,3.99,9,within an hour,peak,2,0.7,41.14,flexible,219.49
102574,Standard Apartment,2,2,95.85,5.0,9,within an hour,off-peak,2,0.4,50.36,moderate,109.52
102730,Standard Apartment,1,1,47.91,3.23,3,same day,off-peak,3,1.3,37.93,flexible,112.14
103203,Standard Apartment,2,3,70.22,3.56,9,within an hour,peak,1,5.4,37.05,moderate,83.09
102407,Tiny Studio,1,2,75.5,4.67,6,within an hour,off-peak,1,0.3,12.44,flexible,153.94
102556,Luxury Home,3,4,71.41,3.82,10,same day,peak,2,0.7,45.88,moderate,329.31
103952,Standard Apartment,1,2,71.31,4.06,8,same day,peak,1,1.9,36.81,flexible,241.01
103884,Standard Apartment,2,2,56.02,3.51,8,same day,off-peak,2,1.0,29.19,flexible,155.86
101795,Standard Apartment,1,1,74.1,4.07,7,same day,peak,1,3.8,13.05,moderate,175.1
100149,Luxury Home,4,4,61.64,4.54,12,within an hour,peak,5,3.4,46.77,flexible,224.16
101590,Standard Apartment,2,3,44.0,3.63,3,within an hour,peak,2,5.5,41.21,moderate,163.3
103101,Tiny Studio,1,3,76.42,3.75,8,within an hour,peak,1,0.7,20.88,flexible,105.63
101459,Standard Apartment,1,2,86.18,4.1,5,>24 hours,off-peak,1,3.1,26.27,moderate,73.11
102310,Tiny Studio,1,2,73.75,3.81,4,within an hour,off-peak,1,4.5,9.48,moderate,60.3
101986,Tiny Studio,1,3,77.48,4.18,6,within an hour,shoulder,1,0.2,18.11,flexible,61.76
100056,Luxury Home,3,5,80.76,4.78,11,>24 hours,shoulder,4,0.1,55.49,flexible,72.19
103144,Luxury Home,3,4,73.37,4.08,10,>24 hours,shoulder,4,2.5,52.88,flexible,144.31
102349,Tiny Studio,1,3,78.15,4.27,11,same day,peak,1,2.7,15.95,moderate,66.77
100620,Tiny Studio,1,3,72.81,2.79,7,within an hour,peak,1,1.5,14.85,flexible,258.26
100911,Luxury Home,5,7,81.4,5.0,16,same day,peak,4,0.1,45.91,flexible,226.97
102693,Luxury Home,3,4,68.29,4.01,13,within an hour,shoulder,4,1.5,66.95,moderate,140.2
101230,Luxury Home,4,5,74.55,4.19,10,same day,shoulder,5,3.1,74.13,flexible,224.44
100559,Tiny Studio,1,3,56.54,3.75,3,within an hour,off-peak,1,3.6,16.77,moderate,104.31
101080,Luxury Home,3,3,74.12,3.7,12,within an hour,off-peak,3,2.0,44.65,strict,214.12
102612,Standard Apartment,1,3,65.24,3.63,5,within an hour,off-peak,1,2.2,23.26,moderate,75.02
100631,Tiny Studio,1,3,60.72,3.42,5,within an hour,peak,1,3.4,15.44,moderate,115.6
103659,Luxury Home,5,6,60.75,4.45,10,same day,off-peak,5,1.8,44.26,moderate,406.36
101768,Standard Apartment,1,1,57.79,2.57,4,same day,off-peak,2,0.9,33.95,moderate,93.48
102109,Luxury Home,4,6,97.68,4.16,15,same day,off-peak,2,0.8,41.13,moderate,235.31
101025,Tiny Studio,1,1,83.38,4.24,9,within an hour,peak,1,4.2,7.18,strict,221.64
101111,Luxury Home,3,4,89.99,5.0,12,same day,shoulder,3,2.0,81.44,strict,346.16
101174,Standard Apartment,2,2,51.99,3.99,6,within an hour,shoulder,2,2.9,47.31,flexible,51.1
101753,Standard Apartment,2,3,74.37,3.2,9,within an hour,peak,2,1.9,42.21,strict,192.47
103359,Luxury Home,5,7,59.21,3.55,8,within an hour,off-peak,3,5.1,36.85,strict,221.78
101962,Luxury Home,3,4,58.87,4.15,9,within an hour,peak,4,2.1,39.56,strict,549.98
102525,Standard Apartment,1,1,70.43,4.84,3,within an hour,peak,3,13.3,16.16,flexible,82.65
103715,Luxury Home,5,5,84.08,4.2,15,within an hour,shoulder,2,0.8,68.73,moderate,188.14
103576,Tiny Studio,1,1,62.92,3.29,6,>24 hours,peak,1,0.4,15.56,flexible,87.45
102981,Tiny Studio,1,3,80.67,4.48,8,>24 hours,off-peak,1,1.4,19.1,flexible,134.74
103763,Standard Apartment,2,2,74.2,4.16,9,within an hour,shoulder,3,7.5,32.74,flexible,249.17
100869,Standard Apartment,2,2,100.76,4.92,12,within an hour,shoulder,1,5.7,39.97,strict,130.61
102025,Standard Apartment,1,1,59.87,3.9,3,within an hour,shoulder,3,0.9,31.43,moderate,127.03
103885,Tiny Studio,1,2,84.86,4.54,9,within an hour,peak,1,2.7,18.08,flexible,94.42
101977,Standard Apartment,2,2,90.05,4.61,9,within an hour,off-peak,2,2.7,33.09,flexible,96.79
100769,Luxury Home,5,6,55.08,4.53,12,within an hour,off-peak,4,1.0,55.48,flexible,251.94
100326,Luxury Home,5,5,83.95,4.16,10,same day,shoulder,5,0.8,54.99,flexible,669.11
101836,Standard Apartment,2,3,76.1,3.49,8,same day,off-peak,3,1.5,25.55,flexible,171.82
102738,Standard Apartment,2,3,66.57,4.09,3,within an hour,shoulder,1,4.7,16.22,flexible,208.33
102003,Standard Apartment,2,4,60.63,3.11,4,same day,shoulder,2,0.6,23.02,flexible,113.72
101016,Luxury Home,4,6,67.42,3.22,8,same day,off-peak,4,1.8,70.13,strict,103.59
100093,Standard Apartment,2,3,94.75,4.2,14,within an hour,shoulder,2,2.0,14.58,strict,379.38
100661,Luxury Home,5,6,62.9,3.37,14,within an hour,shoulder,4,8.4,56.54,strict,128.83
103105,Luxury Home,3,5,86.9,4.82,11,>24 hours,peak,2,1.1,57.06,flexible,226.18
100192,Standard Apartment,1,2,67.8,3.79,5,same day,off-peak,1,0.1,15.03,moderate,85.06
100677,Luxury Home,4,6,60.79,4.12,11,within an hour,off-peak,5,3.5,52.73,strict,328.79
101966,Standard Apartment,2,4,76.86,4.58,12,same day,shoulder,2,4.2,31.98,flexible,248.63
101059,Standard Apartment,1,1,62.06,3.49,3,within an hour,peak,1,3.6,28.88,moderate,120.01
100098,Standard Apartment,2,2,68.33,4.36,8,same day,shoulder,1,3.6,38.38,flexible,142.1
100827,Standard Apartment,2,4,73.92,3.77,6,within an hour,off-peak,2,2.0,61.1,flexible,44.36
100831,Luxury Home,3,5,73.97,3.95,8,within an hour,peak,5,0.1,31.81,strict,211.88
102363,Luxury Home,5,6,74.28,3.59,13,same day,off-peak,3,3.9,72.13,moderate,295.69
100838,Tiny Studio,1,3,78.24,4.82,5,same day,off-peak,1,8.3,13.39,moderate,44.79
100923,Standard Apartment,1,3,74.26,4.15,7,within an hour,shoulder,3,0.5,25.36,flexible,143.85
103019,Standard Apartment,1,1,74.38,4.52,4,within an hour,peak,3,0.2,35.18,flexible,117.89
101096,Luxury Home,5,7,61.92,3.41,11,within an hour,shoulder,2,0.9,53.4,strict,79.34
101352,Standard Apartment,1,2,78.61,4.34,4,within an hour,peak,2,5.7,30.49,flexible,117.16
103709,Standard Apartment,1,3,81.2,4.74,7,within an hour,shoulder,1,0.3,30.98,strict,188.45
101188,Standard Apartment,2,2,80.76,3.46,12,same day,peak,2,3.8,30.77,strict,173.44
101895,Standard Apartment,1,1,60.74,3.59,3,within an hour,shoulder,2,0.2,32.64,flexible,75.6
100428,Luxury Home,5,5,71.42,4.16,14,same day,peak,2,0.1,34.72,flexible,330.32
101051,Luxury Home,4,4,54.21,3.26,9,same day,off-peak,3,6.7,79.66,flexible,104.48
100783,Tiny Studio,1,3,70.54,4.71,8,within an hour,off-peak,1,4.4,7.11,flexible,207.55
103102,Tiny Studio,1,2,95.23,3.96,9,same day,off-peak,1,2.7,16.37,flexible,110.86
100346,Luxury Home,4,5,55.8,3.49,8,>24 hours,peak,4,0.6,87.9,flexible,368.51
103406,Standard Apartment,1,2,73.23,3.33,3,within an hour,peak,2,1.0,28.53,moderate,275.6
102781,Luxury Home,3,5,76.08,4.74,7,>24 hours,shoulder,4,0.1,91.8,strict,236.73
101666,Luxury Home,3,5,57.18,3.02,7,same day,peak,3,3.1,58.18,flexible,246.05
101703,Standard Apartment,2,4,63.7,2.89,8,same day,peak,3,3.5,22.24,flexible,112.64
100980,Luxury Home,3,4,70.57,4.39,11,within an hour,shoulder,3,1.2,80.96,strict,95.82
100623,Standard Apartment,1,3,67.82,3.74,3,same day,shoulder,3,1.2,24.14,flexible,77.86
103621,Standard Apartment,2,4,66.32,4.45,7,within an hour,peak,3,3.0,44.43,flexible,180.68
103430,Luxury Home,3,3,80.07,4.63,12,same day,shoulder,3,8.7,52.78,flexible,232.19
101073,Luxury Home,5,5,70.19,4.11,15,same day,shoulder,4,1.5,65.99,flexible,306.33
102766,Tiny Studio,1,2,71.37,3.36,7,same day,peak,1,2.0,14.86,moderate,77.56
101018,Luxury Home,3,3,65.14,3.3,9,within an hour,off-peak,3,3.6,69.0,flexible,149.6
103209,Standard Apartment,2,2,76.45,3.22,7,within an hour,peak,3,1.3,44.53,flexible,248.29
100315,Standard Apartment,1,1,70.3,3.89,7,within an hour,peak,2,6.1,35.42,flexible,145.93
102320,Standard Apartment,1,3,73.7,3.81,6,same day,peak,3,5.6,29.76,moderate,89.91
101644,Standard Apartment,1,1,63.18,3.76,4,within an hour,peak,1,3.4,47.27,moderate,251.46
101071,Luxury Home,3,3,69.75,4.03,6,within an hour,off-peak,5,2.3,82.61,flexible,336.58
101593,Luxury Home,5,5,61.09,4.65,8,within an hour,peak,3,12.3,61.99,flexible,187.97
103443,Luxury Home,5,7,70.29,4.28,13,same day,off-peak,3,3.6,72.88,strict,224.2
102450,Standard Apartment,2,3,71.74,3.79,3,within an hour,shoulder,1,3.1,23.88,flexible,115.76
